release_year,production_companies,vote_average
1992,AnimatÃ³grafo,6.8984375
1992,Fernando Trueba Producciones CinematogrÃ¡ficas,6.8984375
1992,Universal Pictures,6.19921875
1992,Beyond Films,6.30078125
1992,Australian Film Finance Corporation (AFFC),6.30078125
1992,M & A,6.30078125
1992,Paramount Pictures,5.69921875
1992,Warner Bros. Pictures,6.3984375
1992,Morgan Creek Productions,6.3984375
1992,Norstar Entertainment Inc.,4.80078125
1992,Mercury,4.80078125
1992,Home Box Office (HBO),4.80078125
1992,Cinema Plus,4.80078125
1992,Douglas,4.80078125
1993,Columbia Pictures,7.19921875
1993,Walt Disney Pictures,7.3984375
1993,Tim Burton Animation Company,7.3984375
1993,Tim Burton Productions,7.3984375
1993,Skellington Productions Inc.,7.3984375
1993,Touchstone Pictures,7.3984375
1993,Universal Pictures,8.1015625
1993,Amblin Entertainment,8.1015625
1993,Universal Pictures,7.3984375
1993,Amblin Entertainment,7.3984375
1993,Silver Pictures,6.1015625
1993,Warner Bros.,6.1015625
1993,Twentieth Century Fox Film Corporation,6.8984375
1993,Blue Wolf,6.8984375
1993,Warner Bros.,7.0
1993,Castle Rock Entertainment,6.5
1993,Columbia Pictures Corporation,6.5
1993,TriStar Pictures,7.5
1993,Gramercy Pictures,7.30078125
1993,Alphaville Productions,7.30078125
1993,Columbia Pictures Corporation,5.80078125
1993,Oak Productions,5.80078125
1993,Malpaso Productions,6.8984375
1993,Warner Bros.,6.8984375
1993,Gaumont,6.30078125
1993,Brooksfilms,6.30078125
1993,Paramount Pictures,6.30078125
1993,Orion Pictures,6.30078125
1993,Scott Rudin Productions,6.30078125
1993,TriStar Pictures,6.1015625
1993,Canal+,6.1015625
1993,Carolco Pictures,6.1015625
1993,RCS Video,6.1015625
1993,Cliffhanger Productions,6.1015625
1993,Paramount Pictures,4.69921875
1993,New Line Cinema,5.19921875
1993,Golden Harvest Pictures,5.19921875
1993,Clearwater Holdings Limited,5.19921875
1993,Royal Film,6.6015625
1993,Bavaria Film,6.6015625
1993,B.A. Produktion,6.6015625
1993,Perathon Film-und Fernsehproduktions,6.6015625
1993,Aardman Animations,7.3984375
1993,Walt Disney,6.80078125
1993,TriStar Pictures,6.3984375
1993,Hollywood Pictures,7.30078125
1993,Cinergi Pictures Entertainment,7.30078125
1993,Roth-Arnold Productions,6.80078125
1993,Metro-Goldwyn-Mayer (MGM),6.80078125
1993,Universal Studios,5.3984375
1993,Imagine Entertainment,5.3984375
1993,Universal Pictures,7.3984375
1993,Epic Productions,7.3984375
1993,Bregman/Baer Productions,7.3984375
1993,Twentieth Century Fox Film Corporation,6.1015625
1993,Sidley Wright & Associates,6.1015625
1993,Davis-Films,7.30078125
1993,August Entertainment,7.30078125
1993,Warner Bros.,7.30078125
1993,Morgan Creek Productions,7.30078125
1993,Hollywood Pictures,4.0
1993,Cinergi Pictures Entertainment,4.0
1993,Allied Filmmakers,4.0
1993,Walt Disney,4.0
1993,Nintendo,4.0
1993,Touchstone Pictures,5.80078125
1993,Largo Entertainment,6.3984375
1993,JVC Entertainment Networks,6.3984375
1993,Warner Bros.,6.19921875
1993,Walt Disney Pictures,5.8984375
1993,Caravan Pictures,5.8984375
1993,Orion Pictures,4.19921875
1993,Paramount Pictures,7.3984375
1993,Hughes Entertainment,5.80078125
1993,Warner Bros. Family Entertainment,5.80078125
1993,Warner Bros.,5.80078125
1993,Propaganda Films,6.30078125
1993,Kouf/Bigelow Productions,6.30078125
1993,HBO Films,7.19921875
1993,Savoy Pictures,7.19921875
1993,TriStar Pictures,6.8984375
1993,Regency Enterprises,7.0
1993,Alcor Films,7.0
1993,Canal+,7.0
1993,Warner Bros.,7.0
1993,20th Century Fox,7.1015625
1993,Paramount Pictures,6.5
1993,Mirage Enterprises,6.5
1993,Davis Entertainment,6.5
1993,Orion Pictures,4.8984375
1993,George A. Romero Productions,4.8984375
1993,Columbia Pictures,5.6015625
1993,Walt Disney Pictures,6.1015625
1993,Warner Bros.,6.30078125
1993,Art Linson Productions,6.30078125
1993,Universal Pictures,7.3984375
1993,Hell's Kitchen Films,7.3984375
1993,Warner Bros. Pictures,5.5
1993,Dorset Productions,5.5
1993,Robert H. Solo Productions,5.5
1993,Canal Plus,5.8984375
1993,Regency Enterprises,5.8984375
1993,Alcor Films,5.8984375
1993,Warner Bros.,5.8984375
1993,Donner/Shuler-Donner Productions,5.8984375
1993,Universal Pictures,5.30078125
1993,Mad Dog Productions,5.30078125
1993,Hollywood Pictures,5.8984375
1993,Twentieth Century Fox Film Corporation,5.8984375
1993,Stone Group Pictures,5.30078125
1993,Epico Productions,5.30078125
1993,Horned Toad Productions,5.30078125
1993,Warner Bros.,6.69921875
1993,Knickerbocker Films,6.69921875
1993,Columbia Pictures Industries,5.30078125
1993,Columbia Films S.A.,5.30078125
1993,New South Wales Film & Television Office,6.80078125
1993,The Australian Film Commission,6.80078125
1993,CiBy 2000,6.80078125
1993,Jan Chapman Productions,6.80078125
1993,Columbia Pictures,6.1015625
1993,Hollywood Pictures,7.69921875
1993,Walt Disney Pictures,6.6015625
1993,Renaissance Films,6.8984375
1993,American Playhouse Theatrical Films,6.8984375
1993,Twentieth Century Fox Film Corporation,6.19921875
1993,Paramount Pictures,5.69921875
1993,Universal Pictures,5.8984375
1993,Renaissance Pictures,5.8984375
1993,Alphaville Films,5.8984375
1993,Columbia Pictures,7.1015625
1993,Merchant Ivory Productions,7.1015625
1993,DC Comics,7.19921875
1993,Warner Bros. Animation,7.19921875
1993,Columbia Pictures,6.69921875
1993,France 3 CinÃ©ma,7.5
1993,CED Productions,7.5
1993,Twentieth Century Fox Film Corporation,5.80078125
1993,Walrus & Associates,5.80078125
1993,Spring Creek Productions,6.5
1993,Warner Bros.,6.5
1993,Touchstone Pictures,4.8984375
1993,Donner/Shuler-Donner Productions,6.19921875
1993,Warner Bros.,6.19921875
1993,Northern Lights Entertainment,6.19921875
1993,New Line Cinema,6.0
1993,Castle Rock Entertainment,6.0
1993,Paramount Pictures,6.69921875
1993,Touchstone Pictures,6.69921875
1993,Columbia Pictures,6.0
1993,New Line Cinema,6.0
1993,Castle Rock Entertainment,6.0
1993,Nelvana Limited,6.0
1993,TriStar Pictures,6.1015625
1993,Iguana Producciones,6.1015625
1993,Baltimore Pictures,6.1015625
1993,Sniper Productions,6.1015625
1993,New Line Cinema,3.900390625
1993,Sean S. Cunningham Films,3.900390625
1993,Canal Plus,5.8984375
1993,Regency Enterprises,5.8984375
1993,Alcor Films,5.8984375
1993,Warner Bros.,6.3984375
1993,Lancaster Gate,6.3984375
1993,John Davis,6.3984375
1993,New Line Cinema,5.5
1993,TriStar Pictures,4.80078125
1993,TriStar Pictures,7.19921875
1993,Shadowlands Productions,6.80078125
1993,Savoy Pictures,6.80078125
1993,Universal Pictures,3.400390625
1993,Prominent Features,3.400390625
1993,Paramount Pictures,4.80078125
1993,Universal Pictures,5.0
1993,Northern Lights Entertainment,5.0
1993,TriStar Television,6.3984375
1993,Esparza / Katz Productions,6.3984375
1993,Fine Line Features,5.8984375
1993,Spelling Entertainment,5.8984375
1993,Avenue Entertainment,5.8984375
1993,TriStar Pictures,6.19921875
1993,Det Danske Filminstitut,6.69921875
1993,Spring Creek Productions,6.69921875
1993,Eurimages,6.69921875
1993,Costa do Castelo Filmes,6.69921875
1993,Neue Constantin Film,6.69921875
1993,Miramax Films,5.3984375
1993,Sarah Radclyffe Productions - Sirens Limited,5.3984375
1993,British Screen Finance Ltd,5.3984375
1993,Samson Productions II,5.3984375
1993,TriStar Pictures,5.19921875
1993,Artimm,5.19921875
1993,Thin Man Films,6.80078125
1993,Babylonian Productions,6.6015625
1993,Synthetic Worlds,6.6015625
1993,Rattlesnake Productions,6.6015625
1993,Paramount Pictures,5.6015625
1993,Hachette PremiÃ¨re,7.1015625
1993,Canal+,7.1015625
1993,Constellation,7.1015625
1993,Union GÃ©nÃ©rale CinÃ©matographique (UGC),7.1015625
1993,Working Title Films,5.6015625
1993,Polygram Filmed Entertainment,5.6015625
1993,Hilary Henkin,5.6015625
1993,New Line Cinema,7.1015625
1993,Konigsberg/Sanitsky Company,4.8984375
1993,Metro-Goldwyn-Mayer (MGM),4.3984375
1993,Columbia Pictures Corporation,5.8984375
1993,Zucker Brothers Productions,5.8984375
1993,Capella Films,5.8984375
1993,Regency Enterprises,6.5
1993,Warner Bros.,6.5
1993,Central,4.5
1993,Picture Palace,4.5
1993,Celtic Films Entertainment,4.5
1993,Icon Entertainment International,5.69921875
1993,Warner Bros.,5.69921875
1993,Universal Pictures,6.19921875
1993,Stampede Entertainment,6.19921875
1993,Alphaville Films,6.19921875
1993,Propaganda Films,6.1015625
1993,PolyGram Filmed Entertainment,6.1015625
1993,Touchstone Pictures,7.30078125
1993,Metro-Goldwyn-Mayer (MGM),6.30078125
1993,New Regency Pictures,6.30078125
1993,Maiden Movies,6.30078125
1993,Columbia Pictures,4.80078125
1993,New Line Cinema,4.80078125
1993,Castle Rock Entertainment,4.80078125
1993,Trimark Pictures,5.5
1993,Showtime Networks,5.30078125
1993,Twentieth Century Fox Film Corporation,5.80078125
1993,Metro-Goldwyn-Mayer (MGM),5.3984375
1993,International Traders,4.0
1993,Australian Film Finance Corporation,7.1015625
1993,Fandango,7.1015625
1993,South Australian Film Corporation,7.1015625
1993,Bubby Productions,7.1015625
1993,HBO Films,4.3984375
1993,American Zoetrope,7.0
1993,Warner Bros.,7.0
1993,Miramax Films,5.80078125
1993,Live Entertainment,5.80078125
1993,TriStar Pictures,5.5
1993,Rastar Films,5.5
1993,Columbia Pictures,6.80078125
1993,Universal Pictures,6.0
1993,Falcon Productions,6.0
1993,Renfield Productions,6.0
1993,Mirage Enterprises,7.19921875
1993,Fine Line Features,4.5
1993,Geffen Pictures,6.3984375
1993,Warner Bros.,6.3984375
1993,Corn Cobb Productions,4.69921875
1993,Dimension Films,4.69921875
1993,Fifth Avenue Entertainment,4.69921875
1993,Hollywood Pictures,7.1015625
1993,Touchwood Pacific Partners 1,7.1015625
1993,Tommy,5.30078125
1993,Touchstone Pictures,5.8984375
1993,Hollywood Pictures,6.80078125
1993,Regency Enterprises,5.6015625
1993,Warner Bros.,5.6015625
1993,20th Century Fox,5.30078125
1993,Imagine Entertainment,5.1015625
1993,Universal Pictures,5.1015625
1993,Metro-Goldwyn-Mayer (MGM),5.8984375
1993,Tapestry Films,5.3984375
1993,Trimark Pictures,5.3984375
1993,Warner Bros.,5.8984375
1993,Morgan Creek Productions,5.8984375
1993,Paramount Pictures,6.3984375
1993,Universal Studios,5.69921875
1993,Amblin Entertainment,5.69921875
1993,Amblimation,5.69921875
1993,Gramercy Pictures,5.3984375
1993,Cannon Group,4.19921875
1993,International Movie Service S.r.l.,4.19921875
1993,Dualstar Productions,6.1015625
1993,CNCAIMC,5.8984375
1993,Trimark Pictures,3.5
1993,Anglo-American Film Corporation,3.5
1993,Golden Harvest Company,6.6015625
1993,Golden Way Films Ltd.,6.6015625
1993,Paragon Films Ltd.,6.6015625
1993,20th Century Fox,6.69921875
1993,Hollywood Pictures,5.8984375
1993,Golden Harvest Company,6.5
1993,Metro-Goldwyn-Mayer (MGM),5.80078125
1993,New Line Cinema,5.5
1993,Roven-Cavallo Entertainment,5.5
1993,Mainline Pictures,4.6015625
1993,Eastern Productions,7.1015625
1993,Paramount Pictures,5.80078125
1993,Avenging Conscience,6.69921875
1993,Troma Entertainment,6.69921875
1993,Cannibal Films Ltd.,6.69921875
1993,Hanna-Barbera Productions,6.1015625
1993,Davis-Films,4.80078125
1993,Entertainment Securities,6.3984375
1993,Metro-Goldwyn-Mayer (MGM),4.80078125
1993,Tinsel Townsend,4.80078125
1993,Universal Pictures,6.8984375
1993,Miramax Films,5.6015625
1993,BBC Films,5.6015625
1993,New Line Cinema,5.19921875
1993,Ozla Productions,5.6015625
1993,StudioCanal,4.69921875
1993,Warner Bros.,4.69921875
1993,Planet Productions,5.5
1993,Walt Disney Pictures,6.6015625
1993,Golden Harvest Company,7.0
1993,Eastern Productions,7.0
1993,Touchstone Pictures,4.80078125
1993,Universal Pictures,5.6015625
1993,New Line Cinema,5.30078125
1993,Ang Lee Productions,6.80078125
1993,Good Machine,6.80078125
1993,DSM III,6.30078125
1993,Warner Bros.,6.30078125
1993,CiBy 2000,5.6015625
1993,El Deseo S.A.,5.6015625
1993,Universal Pictures,6.5
1993,Chanticleer Films,5.8984375
1993,Fox West Pictures,5.8984375
1993,New Line Television,5.8984375
1993,Richard Williams Productions,6.30078125
1994,Miramax Films,8.1015625
1994,A Band Apart,8.1015625
1994,Jersey Films,8.1015625
1994,Castle Rock Entertainment,8.3984375
1994,Paramount Pictures,8.1015625
1994,Walt Disney Pictures,7.69921875
1994,Walt Disney Feature Animation,7.69921875
1994,Twentieth Century Fox Film Corporation,6.6015625
1994,New Line Cinema,6.5
1994,Motion Picture Corporation of America (MPCA),6.5
1994,Paramount Pictures,6.1015625
1994,Geffen Pictures,7.0
1994,Walt Disney Television Animation,5.80078125
1994,Twentieth Century Fox Film Corporation,6.6015625
1994,Lightstorm Entertainment,6.6015625
1994,New Line Cinema,6.5
1994,Dark Horse Entertainment,6.5
1994,Icon Entertainment International,6.30078125
1994,Warner Bros.,6.30078125
1994,Centropolis Film Productions,6.69921875
1994,Canal+,6.69921875
1994,Carolco Pictures,6.69921875
1994,Paramount Pictures,6.1015625
1994,Mace Neufeld Productions,6.1015625
1994,Regency Enterprises,6.80078125
1994,Alcor Films,6.80078125
1994,Ixtlan,6.80078125
1994,Warner Bros.,6.80078125
1994,New Regency Pictures,6.80078125
1994,Miramax Films,7.19921875
1994,View Askew Productions,7.19921875
1994,Paramount Pictures,5.6015625
1994,Eddie Murphy Productions,5.6015625
1994,Walt Disney Pictures,6.30078125
1994,Hollywood Pictures,6.30078125
1994,Bedford Falls Productions,7.1015625
1994,TriStar Pictures,7.1015625
1994,Pangaea,7.1015625
1994,Trilogy Entertainment Group,5.6015625
1994,Metro-Goldwyn-Mayer (MGM),5.6015625
1994,Channel Four Films,6.5
1994,PolyGram Filmed Entertainment,6.5
1994,Working Title Films,6.5
1994,Laurel Entertainment,6.69921875
1994,Greengrass Productions,6.69921875
1994,Walt Disney,5.8984375
1994,Regency Enterprises,6.19921875
1994,Alcor Films,6.19921875
1994,Warner Bros.,6.19921875
1994,Miramax Films,7.19921875
1994,Crowvision Inc.,7.19921875
1994,Entertainment Media Investment Corporation,7.19921875
1994,Jeff Most Productions,7.19921875
1994,Edward R. Pressman Film,7.19921875
1994,Davis Entertainment,5.30078125
1994,Silver Pictures,5.30078125
1994,Warner Bros.,5.30078125
1994,Universal Pictures,5.0
1994,Amblin Entertainment,5.0
1994,Hanna-Barbera Productions,5.0
1994,Twentieth Century Fox Film Corporation,6.3984375
1994,Paramount Pictures,6.30078125
1994,Morgan Creek Productions,6.30078125
1994,TriStar Pictures,6.5
1994,Warner Bros. Pictures,4.3984375
1994,Warner Bros.,5.80078125
1994,Baltimore Pictures,5.80078125
1994,Universal Pictures,4.69921875
1994,Northern Lights Entertainment,4.69921875
1994,New Line Cinema,6.3984375
1994,Universal Pictures,5.30078125
1994,WingNut Films,6.6015625
1994,Miramax Films,6.6015625
1994,New Zealand Film Commission,6.6015625
1994,Fontana Productions,6.6015625
1994,NEST Family Entertainment,6.6015625
1994,Rich Animation Studios,6.6015625
1994,20th Century Fox,6.5
1994,Turner Pictures,6.5
1994,Columbia Pictures Corporation,4.80078125
1994,Twentieth Century Fox Film Corporation,5.69921875
1994,Island World,5.69921875
1994,Robert Simonds Productions,5.69921875
1994,Universal Cartoon Studios,6.0
1994,Hollywood Pictures,5.6015625
1994,Cinergi Pictures Entertainment,5.6015625
1994,Touchstone Pictures,7.1015625
1994,Universal Pictures,5.30078125
1994,Renaissance Pictures,5.30078125
1994,Dark Horse Entertainment,5.30078125
1994,Largo Entertainment,5.30078125
1994,Signature Pictures,5.30078125
1994,Tig Productions,6.30078125
1994,Warner Bros.,6.30078125
1994,Kasdan Pictures,6.30078125
1994,Paragon Entertainment Corp.,6.30078125
1994,TriStar Pictures,6.1015625
1994,Fine Line Features,6.80078125
1994,Channel Four Films,6.80078125
1994,Capitol Films,6.80078125
1994,TF1 Films Production,6.80078125
1994,Canal+,6.80078125
1994,PolyGram Filmed Entertainment,6.8984375
1994,Wildwood Enterprises,6.5
1994,Hollywood Pictures,6.5
1994,Baltimore Pictures,6.5
1994,Hollywood Pictures,4.80078125
1994,PolyGram Filmed Entertainment,4.80078125
1994,Interscope Communications,4.80078125
1994,Nomura Babcock & Brown,4.80078125
1994,Channel Four Films,6.8984375
1994,Figment Films,6.8984375
1994,The Glasgow Film Fund,6.8984375
1994,PolyGram Filmed Entertainment,6.8984375
1994,Ciby 2000,6.5
1994,Film Victoria,6.5
1994,House & Moorhouse Films,6.5
1994,Universal Pictures,4.1015625
1994,Capcom,4.1015625
1994,Jerry Weintraub Productions,5.5
1994,Warner Bros.,5.5
1994,Iguana Producciones,5.5
1994,Golden Harvest Company,6.69921875
1994,Eastern Productions,6.69921875
1994,Don Bluth,6.30078125
1994,Trans-Film,4.30078125
1994,Initial Groupe,4.30078125
1994,LumiÃ¨re Pictures,4.30078125
1994,Fallingcloud,4.30078125
1994,Warner Bros.,4.6015625
1994,Warner Bros.,4.6015625
1994,Morgan Creek Productions,4.6015625
1994,New Horizons,6.3984375
1994,Constantin Film Produktion,6.3984375
1994,Warner Bros. Pictures,6.6015625
1994,Metro-Goldwyn-Mayer (MGM),4.80078125
1994,American Zoetrope,5.80078125
1994,TriStar Pictures,5.80078125
1994,Cinergi Pictures Entertainment,5.69921875
1994,Touchstone Pictures,5.69921875
1994,Caravan Pictures,7.30078125
1994,Hollywood Pictures,7.30078125
1994,Studio Babelsberg,5.0
1994,Dieter Geissler Filmproduktion,5.0
1994,Cinevox Filmproduktion GmbH,5.0
1994,Warner Bros.,5.0
1994,Miramax Films,6.0
1994,Twentieth Century Fox Film Corporation,5.80078125
1994,Capitol Films,5.80078125
1994,Hercules Films,5.80078125
1994,PolyGram Filmed Entertainment,7.0
1994,Silver Pictures,7.0
1994,Warner Bros.,7.0
1994,Working Title Films,7.0
1994,PolyGram Filmproduktion,7.0
1994,Universal Pictures,6.5
1994,Jersey Films,6.5
1994,Avalon Studios,7.30078125
1994,New Zealand Film Commission,7.30078125
1994,New Zealand On Air,7.30078125
1994,Miramax Films,6.69921875
1994,Don Bluth,4.19921875
1994,TriStar Pictures,5.6015625
1994,Channel Films,5.6015625
1994,Columbia Pictures,6.80078125
1994,Walt Disney Pictures,5.8984375
1994,Caravan Pictures,5.8984375
1994,Universal Pictures,5.30078125
1994,Largo Entertainment,5.30078125
1994,Fine Line Features,5.8984375
1994,Miramax Films,5.8984375
1994,Columbia Pictures,5.8984375
1994,Channel Four Films,5.30078125
1994,Zenith Entertainment,5.30078125
1994,American Playhouse,5.30078125
1994,Union GÃ©nÃ©rale CinÃ©matographique (UGC),5.30078125
1994,La Sept CinÃ©ma,5.30078125
1994,Channel Four Films,6.5
1994,Samuel Goldwyn Company,6.5
1994,Close Call Films,6.5
1994,New Line Cinema,6.30078125
1994,Paramount Pictures,5.0
1994,Miramax Films,6.19921875
1994,Alliance Entertainment,6.19921875
1994,Ego Film Arts,6.19921875
1994,Amblin Entertainment,6.19921875
1994,Warner Bros.,6.19921875
1994,TriStar Pictures,5.19921875
1994,New Line Cinema,5.80078125
1994,Paramount Pictures,5.80078125
1994,Comet Film Produktion GmbH,5.80078125
1994,Avrora Media,5.80078125
1994,Cobblestone Pictures,5.80078125
1994,Columbia Pictures Corporation,6.19921875
1994,Pacific Western,6.19921875
1994,Allied Filmmakers,6.19921875
1994,Platinum Pictures,6.19921875
1994,Paramount Pictures,5.5
1994,The Kennedy/Marshall Company,5.5
1994,20th Century Fox,6.0
1994,Egg Pictures,6.0
1994,Starway International Inc.,5.5
1994,Imagine Entertainment,5.30078125
1994,Universal Pictures,5.30078125
1994,Walt Disney Pictures,5.30078125
1994,Fine Line Features,7.30078125
1994,Kartemquin Films,7.30078125
1994,New Line Cinema,6.3984375
1994,Hollywood Pictures,5.6015625
1994,Gramercy Pictures,4.19921875
1994,Imagine Entertainment,5.8984375
