release_year,director,vote_average
1989,Howard Zieff,5.69921875
1989,Don Bluth,6.30078125
1989,Gary Goldman,6.30078125
1989,Dan Kuenster,6.30078125
1989,Phillip Noyce,5.80078125
1989,Eddie Murphy,5.8984375
1989,Harold Becker,6.69921875
1989,Brian Cosgrove,6.80078125
1989,Phillip Noyce,6.30078125
1989,Steve Miner,5.69921875
1989,Walter Hill,5.80078125
1989,Wes Craven,5.8984375
1989,Bruce Beresford,6.8984375
1989,Dwight H. Little,5.5
1989,Woody Allen,6.8984375
1989,Ridley Scott,6.0
1989,Michael Herz,5.19921875
1989,Lloyd Kaufman,5.19921875
1989,Woody Allen,5.80078125
1989,Francis Ford Coppola,5.80078125
1989,Martin Scorsese,5.80078125
1989,Zalman King,4.3984375
1989,Alejandro Jodorowsky,5.5
1989,Steve Kloves,6.5
1989,Herbert Ross,6.8984375
1989,Jim Sheridan,7.30078125
1989,Sean S. Cunningham,5.19921875
1989,Dorian Walker,5.3984375
1989,Bruce Beresford,5.1015625
1989,Emile Ardolino,6.69921875
1989,Michael Herz,4.80078125
1989,Lloyd Kaufman,4.80078125
1989,Spike Lee,7.5
1989,David Schmoeller,5.6015625
1989,Kenneth Branagh,7.3984375
1989,Michael Moore,7.1015625
1989,David Webb Peoples,6.1015625
1989,Andrew Davis,4.80078125
1989,Joan Micklin Silver,6.5
1989,Jim Jarmusch,6.5
1989,Jim Wynorski,4.80078125
1989,Jamie Uys,6.8984375
1989,Dominique Othenin-Girard,5.19921875
1989,Cameron Crowe,6.69921875
1989,Marc Rocco,5.5
1989,John Irvin,5.0
1989,Peter Jackson,6.19921875
1989,Stuart Gordon,4.6015625
1989,David Hugh Jones,6.0
1989,Jeff Kanew,5.8984375
1989,Michael Anderson,5.0
1989,Phil Alden Robinson,6.80078125
1989,Terry Jones,5.80078125
1989,Rowdy Herrington,6.30078125
1989,Michael Ritchie,5.8984375
1989,Peter Yates,7.0
1989,Costa-Gavras,7.0
1989,Carl Schenkel,5.3984375
1989,Herbert Wise,6.6015625
1989,Graeme Clifford,5.69921875
1989,Stan Dragoti,5.30078125
1989,Francis Veber,6.5
1989,Michael A. Simpson,5.30078125
1989,Brian Yuzna,5.80078125
1989,MiloÅ¡ Forman,6.6015625
1989,Gus Van Sant,6.80078125
1989,Todd Holland,6.5
1989,Mel Smith,5.3984375
1989,Michael Caton-Jones,5.8984375
1989,Jim McBride,5.6015625
1989,Jay Levey,6.69921875
1989,John G. Avildsen,6.80078125
1989,Thom Eberhardt,6.1015625
1989,Buddy Van Horn,5.3984375
1989,Simon Wincer,7.3984375
1989,John Dahl,5.8984375
1989,Brian Yuzna,5.69921875
1989,Richard Greenberg,5.69921875
1989,Pat O'Connor,5.1015625
1989,Joe Pytka,7.1015625
1989,James Isaac,4.0
1989,JosÃ© Luis Cuerda,6.5
1989,Susan Seidelman,6.3984375
1989,Sidney Lumet,5.3984375
1989,Scott Spiegel,5.80078125
1989,Philippe Mora,4.8984375
1989,Jeff Burr,5.6015625
1989,Al Reinert,8.203125
1990,Paul Verhoeven,6.80078125
1990,Martin Scorsese,8.0
1990,Renny Harlin,6.3984375
1990,Robert Zemeckis,6.8984375
1990,Tim Burton,7.3984375
1990,Garry Marshall,6.8984375
1990,Francis Ford Coppola,6.8984375
1990,Kevin Costner,7.30078125
1990,Jerry Zucker,6.69921875
1990,Steve Barron,6.6015625
1990,Rob Reiner,7.5
1990,John G. Avildsen,5.30078125
1990,John Lafia,5.8984375
1990,Nicolas Roeg,6.6015625
1990,John McTiernan,6.8984375
1990,Stephen Hopkins,5.69921875
1990,Tony Scott,5.80078125
1990,Tommy Lee Wallace,6.5
1990,Joel Coen,7.3984375
1990,Joe Dante,6.1015625
1990,Ron Underwood,6.30078125
1990,Irvin Kershner,5.30078125
1990,George T. Miller,5.69921875
1990,Amy Heckerling,5.1015625
1990,Penny Marshall,7.3984375
1990,Walter Hill,5.5
1990,Bob Hathcock,6.69921875
1990,Sheldon Lettich,5.80078125
1990,Deran Sarafian,5.3984375
1990,Peter Weir,5.69921875
1990,Philip Ridley,5.1015625
1990,Alan J. Pakula,6.30078125
1990,John Patrick Shanley,5.19921875
1990,David Lynch,6.5
1990,Nick Park,7.30078125
1990,William Peter Blatty,5.8984375
1990,Joel Schumacher,6.0
1990,Albert Pyun,4.69921875
1990,Emilio Estevez,5.80078125
1990,Philip Kaufman,5.80078125
1990,Roger Spottiswoode,5.1015625
1990,Adrian Lyne,6.80078125
1990,Phil Joanou,6.1015625
1990,John Waters,6.3984375
1990,Spike Lee,6.0
1990,Craig R. Baxley,5.3984375
1990,Allan Moyle,6.80078125
1990,Geoff Murphy,6.1015625
1990,John Badham,5.6015625
1990,Warren Beatty,5.69921875
1990,Sam Raimi,6.0
1990,Dennis Hopper,6.3984375
1990,Woody Allen,5.8984375
1990,Tom Savini,6.69921875
1990,Stephen Frears,6.5
1990,Kathryn Bigelow,5.3984375
1990,Roger Donaldson,4.0
1990,Brian De Palma,4.80078125
1990,Dwight H. Little,6.0
1990,Ken Loach,6.5
1990,Tom Stoppard,6.69921875
1990,Ivan Reitman,5.69921875
1990,David Green,3.80078125
1990,Herbert Ross,6.3984375
1990,Andrew Bergman,6.69921875
1990,Abel Ferrara,6.19921875
1990,Ralph S. Singleton,4.69921875
1990,Joseph Barbera,5.80078125
1990,William Hanna,5.80078125
1990,Bernardo Bertolucci,6.19921875
1990,Richard Stanley,5.1015625
1990,Howard Franklin,6.30078125
1990,Bill Murray,6.30078125
1990,Harry Hook,6.6015625
1990,John Harrison,5.80078125
1990,Bob Logan,4.6015625
1990,Bruce Malmuth,5.3984375
1990,Mark L. Lester,6.3984375
1990,Hendel Butoy,6.3984375
1990,Mike Gabriel,6.3984375
1990,Mick Garris,5.3984375
1990,Dennis Dugan,5.5
1990,Emile Ardolino,5.30078125
1990,Michael Cimino,5.19921875
1990,John R. Cherry III,5.69921875
1990,Fraser Clarke Heston,5.30078125
1990,Agnieszka Holland,6.6015625
1990,Frank Henenlotter,5.6015625
1990,Jim Abrahams,6.0
1990,Roland Emmerich,4.80078125
1990,Tony Scott,5.69921875
1990,Arthur Hiller,5.8984375
1990,Clive Barker,6.19921875
1990,Jack Nicholson,6.0
1990,Clint Eastwood,5.3984375
1990,Cedric Sundstrom,5.0
1990,Simon Wincer,6.3984375
1990,Clint Eastwood,6.69921875
1990,Luis Mandoki,6.3984375
1990,George Armitage,5.0
1990,Jeff Burr,5.0
1990,Renny Harlin,6.5
1990,Michael Caton-Jones,6.0
1990,William Lustig,4.3984375
1990,Curtis Hanson,5.69921875
1990,James Orr,6.19921875
1990,Mike Nichols,6.0
1990,Whit Stillman,7.0
1990,Mike Figgis,6.1015625
1990,Martin Sheen,5.5
1990,John Cornell,6.3984375
1990,William Friedkin,6.0
1990,Lawrence Kasdan,6.1015625
1990,Frank Darabont,4.8984375
1990,Fred Schepisi,6.3984375
1990,Chris Columbus,7.0
1990,Richard Benjamin,6.5
1990,Reginald Hudlin,6.6015625
1990,Jonathan Lynn,5.30078125
1990,Claudio Fragasso,4.30078125
1990,Dave Allen,5.69921875
1990,Jane Campion,6.1015625
1990,Barbet Schroeder,6.3984375
1990,Peter Medak,5.1015625
1990,Sidney Poitier,4.30078125
1990,Mike Leigh,6.3984375
1990,Franco Zeffirelli,6.5
1990,John Schlesinger,5.8984375
1990,Peter Hyams,5.3984375
1991,Gary Trousdale,7.30078125
1991,Kirk Wise,7.30078125
1991,James Cameron,7.5
1991,Steven Spielberg,6.5
1991,Kevin Reynolds,6.5
1991,Russell Mulcahy,4.80078125
1991,Martin Scorsese,6.8984375
1991,Nicholas Meyer,6.6015625
1991,David Zucker,6.5
1991,Kathryn Bigelow,6.69921875
1991,Peter Hewitt,5.8984375
1991,Ron Howard,6.19921875
1991,Barry Sonnenfeld,6.6015625
1991,Michael Lehmann,5.6015625
1991,Joe Johnston,6.30078125
1991,Ridley Scott,7.0
1991,Oliver Stone,6.5
1991,Michael Pressman,6.0
1991,Dan Aykroyd,5.30078125
1991,Phil Nibbelink,6.19921875
1991,Simon Wells,6.19921875
1991,Jonathan Demme,7.8984375
1991,Joel Coen,7.0
1991,Howard Zieff,6.8984375
1991,Joel Schumacher,5.80078125
1991,Rachel Talalay,5.3984375
1991,Gus Van Sant,7.1015625
1991,Tony Scott,6.3984375
1991,Oliver Stone,7.19921875
1991,John Singleton,7.30078125
1991,Simon Wincer,6.3984375
1991,Sheldon Lettich,5.1015625
1991,Jacques Rivette,6.0
1991,Frank Oz,6.80078125
1991,Jim Jarmusch,7.3984375
1991,Jack Bender,5.5
1991,Wes Craven,6.3984375
1991,Ron Underwood,6.1015625
1991,Jim Abrahams,6.19921875
1991,Steve Miner,7.3984375
1991,William A. Graham,5.0
1991,Mick Jackson,6.19921875
1991,Jon Avnet,7.30078125
1991,John Badham,5.69921875
1991,Mark L. Lester,5.3984375
1991,Joseph Ruben,6.1015625
1991,Lawrence Kasdan,6.69921875
1991,Don Bluth,5.30078125
1991,Gary Goldman,5.30078125
1991,David Cronenberg,6.69921875
1991,Sam Pillsbury,4.5
1991,Lili Fini Zanuck,7.30078125
1991,Mel Brooks,6.19921875
1991,Charles Shyer,6.30078125
1991,Terry Gilliam,6.80078125
1991,Franc Roddam,6.0
1991,Mike Nichols,6.5
1991,Stephen Herek,5.8984375
1991,Woody Allen,6.0
1991,Barry Levinson,5.69921875
1991,David Kellogg,3.900390625
1991,John Flynn,5.6015625
1991,Brian Levant,5.19921875
1991,John R. Cherry III,6.69921875
1991,"Daniel Petrie, Jr.",6.30078125
1991,Alan Rudolph,5.1015625
1991,Barbra Streisand,5.8984375
1991,John Duigan,6.1015625
1991,Spike Lee,5.5
1991,Burt Kennedy,5.1015625
1991,Stuart Gordon,5.5
1991,Albert Brooks,6.30078125
1991,David S. Ward,5.5
1991,Kenneth Branagh,6.8984375
1991,John Carl Buechler,3.099609375
1991,GÃ©rard Lauzier,5.1015625
1991,Ate de Jong,6.0
1991,Michael Hoffman,5.69921875
1991,Bryan Gordon,6.19921875
1991,John Hughes,5.69921875
1991,Mario Van Peebles,6.0
1991,Bill Duke,6.0
1991,Kristine Peterson,4.5
1991,Mike Newell,7.0
1991,John Landis,6.30078125
1991,Alek Keshishian,6.80078125
1991,Mark Aldo Miceli,6.80078125
1991,Albert Pyun,4.1015625
1991,Stan Dragoti,5.3984375
1991,Jorge Montesi,4.6015625
1991,Dominique Othenin-Girard,4.6015625
1991,Errol Morris,7.1015625
1991,Nadia Tass,6.69921875
1991,John Milius,6.0
1991,Garry Marshall,6.3984375
1991,William Dear,5.80078125
1991,Norman Jewison,5.1015625
1991,Jocelyn Moorhouse,5.5
1991,Alan Parker,7.19921875
1991,Terry Hughes,5.8984375
1991,Robert Benton,5.69921875
1991,Jeff Kanew,4.5
1991,Jodie Foster,5.80078125
1991,Michael Karbelnikoff,6.0
1991,E. Elias Merhige,4.5
1991,Brian Gilbert,6.19921875
1991,Eleanor Coppola,7.80078125
1991,Fax Bahr,7.80078125
1991,George Hickenlooper,7.80078125
1991,Ken Kwapis,5.19921875
1991,Marisa Silver,5.19921875
1991,James Lapine,6.0
1991,Michael Apted,6.6015625
1991,Wolfgang Petersen,6.5
1991,Randal Kleiser,6.5
1991,Chris Columbus,6.19921875
1991,Blake Edwards,5.6015625
1991,Russell Mulcahy,6.0
1991,Peter Faiman,6.6015625
1991,Stewart Raffill,4.80078125
1991,Jaco Van Dormael,5.8984375
1991,Dan O'Bannon,7.19921875
1991,David DeCoteau,5.69921875
1991,Peter Greenaway,5.3984375
1991,Damian Harris,5.5
1991,Robert Lieberman,6.0
1991,Bobcat Goldthwait,4.8984375
1991,Robert Mulligan,6.8984375
1991,Richard Franklin,6.3984375
1991,Michael Caton-Jones,5.8984375
1991,Mira Nair,6.19921875
1991,Nancy Savoca,6.0
1991,Aaron Norris,5.19921875
1992,Quentin Tarantino,7.8984375
1992,Ron Clements,7.30078125
1992,John Musker,7.30078125
1992,Chris Columbus,6.19921875
1992,Tim Burton,6.5
1992,David Fincher,6.0
1992,Richard Donner,6.1015625
1992,Francis Ford Coppola,6.80078125
1992,Sam Raimi,7.19921875
1992,Andrew Davis,5.8984375
1992,Robert Zemeckis,6.1015625
1992,Rob Reiner,6.8984375
1992,Penelope Spheeris,6.5
1992,Brian Levant,5.6015625
1992,Paul Verhoeven,6.3984375
1992,Roland Emmerich,5.80078125
1992,James Foley,7.19921875
1992,Randal Kleiser,4.80078125
1992,Phil Alden Robinson,6.6015625
1992,Abel Ferrara,6.30078125
1992,Clint Eastwood,7.5
1992,Emile Ardolino,6.19921875
1992,Ron Shelton,6.19921875
1992,Ridley Scott,6.1015625
1992,Mary Lambert,5.0
1992,Martin Brest,7.1015625
1992,Kevin Hooks,5.3984375
1992,Peter Jackson,7.3984375
1992,Stuart Gordon,5.3984375
1992,Robert Redford,6.69921875
1992,Mick Jackson,6.1015625
1992,Geoffrey Wright,6.5
1992,Katt Shea,5.30078125
1992,Kenneth Branagh,6.30078125
1992,Brian Henson,7.1015625
1992,Roger Spottiswoode,4.6015625
1992,Phillip Noyce,6.0
1992,Stephen Herek,6.5
1992,David Lynch,6.80078125
1992,Robert Altman,6.3984375
1992,Anthony Hickox,5.1015625
1992,Spike Lee,7.0
1992,Sally Potter,6.0
1992,Robert Mandel,6.3984375
1992,Barry Levinson,4.8984375
1992,James Ivory,6.19921875
1992,Michael Mann,6.80078125
1992,Robert Rodriguez,6.5
1992,Curtis Hanson,6.3984375
1992,Roman Polanski,6.8984375
1992,Geoff Murphy,5.1015625
1992,Stephen Frears,6.19921875
1992,Roland JoffÃ©,6.3984375
1992,Louis Malle,6.6015625
1992,Phil Joanou,5.69921875
1992,Steve Miner,5.80078125
1992,David Seltzer,6.1015625
1992,Penny Marshall,6.6015625
1992,Gary Sinise,6.80078125
1992,Dale Launer,5.3984375
1992,Jonathan Lynn,7.0
1992,Ralph Bakshi,5.1015625
1992,Neil Jordan,6.69921875
1992,Bill Kroyer,6.19921875
1992,Reginald Hudlin,5.5
1992,Brett Leonard,5.19921875
1992,Bernard Rose,6.0
1992,Richard Attenborough,7.3984375
1992,John McTiernan,5.80078125
